,Date,Time,Datetime,Team,Park,Address,Latitude,Longitude,Region,Dome Flag,Last Game of Homestead Flag,Double Header Flag
148,2022-04-18,7:00 pm,2022-04-18 19:00:00,San Diego Padres,Petco Park,"P.O. Box 2000, San Diego, CA 92112-2000",32.752148,-117.143635,Pacific,0,0,0
149,2022-04-18,7:00 pm,2022-04-18 19:00:00,Chicago Cubs,Wrigley Field,"1060 Addison Street, Chicago, IL 60616",41.947201,-87.656413,Midwest,0,0,0
150,2022-04-19,7:00 pm,2022-04-19 19:00:00,New York Mets,Citi Field,"Roosevelt Ave & 126th Street, New York, NY 11368",40.75535,-73.843219,Northeast,0,0,1
151,2022-04-19,7:00 pm,2022-04-19 19:00:00,New York Mets,Citi Field,"Roosevelt Ave & 126th Street, New York, NY 11368",40.75535,-73.843219,Northeast,0,0,1
152,2022-04-19,7:00 pm,2022-04-19 19:00:00,New York Mets,Citi Field,"Roosevelt Ave & 126th Street, New York, NY 11368",40.75535,-73.843219,Northeast,0,0,1
153,2022-04-19,7:00 pm,2022-04-19 19:00:00,New York Mets,Citi Field,"Roosevelt Ave & 126th Street, New York, NY 11368",40.75535,-73.843219,Northeast,0,0,1
154,2022-04-19,7:00 pm,2022-04-19 19:00:00,Detroit Tigers,Comerica Park,"2100 Woodward Ave., Detroit, MI 48201",42.346354,-83.059619,Midwest,0,0,0
155,2022-04-19,7:00 pm,2022-04-19 19:00:00,Colorado Rockies,Coors Field,"2001 Blake Street, Denver, CO 80205-2000",39.75698,-104.965329,Rocky Mountains,0,0,0
156,2022-04-19,7:00 pm,2022-04-19 19:00:00,Los Angeles Dodgers,Dodger Stadium,"1000 Elysian Park Ave., Los Angeles, CA 90012",34.072437,-118.246879,Pacific,0,0,0
157,2022-04-19,7:00 pm,2022-04-19 19:00:00,Boston Red Sox,Fenway Park,"4 Yawkey Way, Boston, MA 02215",42.346613,-71.098817,Northeast,0,0,0
158,2022-04-19,7:00 pm,2022-04-19 19:00:00,Kansas City Royals,Kauffman Stadium,"P.O. Boz 419969, Kansas City, MO 64141",39.10222,-94.583559,Midwest,0,0,0
159,2022-04-19,7:00 pm,2022-04-19 19:00:00,Miami Marlins,Marlins Park,"2269 NW 199th Street, Miami, FL 33056",25.954428,-80.238164,Southeast,1,0,0
160,2022-04-19,7:00 pm,2022-04-19 19:00:00,Milwaukee Brewers,Miller Park,"P.O. Box 3099, Milwaukee, WI 53201-3099",43.04205,-87.905599,Midwest,1,0,0
161,2022-04-19,7:00 pm,2022-04-19 19:00:00,Houston Astros,Minute Maid Park,"P.O. Box 288, Houston, TX 77001-0288",29.76045,-95.369784,Southwest,1,0,0
162,2022-04-19,7:00 pm,2022-04-19 19:00:00,Washington Nationals,Nationals Park,"1500 South Capitol Street SE, Washington, DC",38.87,-77.01,Northeast,0,0,1
163,2022-04-19,7:00 pm,2022-04-19 19:00:00,Washington Nationals,Nationals Park,"1500 South Capitol Street SE, Washington, DC",38.87,-77.01,Northeast,0,0,1
164,2022-04-19,7:00 pm,2022-04-19 19:00:00,Washington Nationals,Nationals Park,"1500 South Capitol Street SE, Washington, DC",38.87,-77.01,Northeast,0,0,1
165,2022-04-19,7:00 pm,2022-04-19 19:00:00,Washington Nationals,Nationals Park,"1500 South Capitol Street SE, Washington, DC",38.87,-77.01,Northeast,0,0,1
166,2022-04-19,7:00 pm,2022-04-19 19:00:00,Oakland Athletics,Oakland Coliseum,"700 Coliseum Way, Oakland, Ca 94621-1918",37.74923,-122.196487,Pacific,0,0,0
167,2022-04-19,7:00 pm,2022-04-19 19:00:00,San Diego Padres,Petco Park,"P.O. Box 2000, San Diego, CA 92112-2000",32.752148,-117.143635,Pacific,0,0,0
168,2022-04-19,7:00 pm,2022-04-19 19:00:00,Seattle Mariners,T-Mobile Park,"P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104",47.60174,-122.330829,Pacific,1,0,0
169,2022-04-19,7:00 pm,2022-04-19 19:00:00,Chicago Cubs,Wrigley Field,"1060 Addison Street, Chicago, IL 60616",41.947201,-87.656413,Midwest,0,0,0
170,2022-04-20,7:00 pm,2022-04-20 19:00:00,New York Mets,Citi Field,"Roosevelt Ave & 126th Street, New York, NY 11368",40.75535,-73.843219,Northeast,0,0,0
171,2022-04-20,7:00 pm,2022-04-20 19:00:00,Detroit Tigers,Comerica Park,"2100 Woodward Ave., Detroit, MI 48201",42.346354,-83.059619,Midwest,0,0,0
172,2022-04-20,7:00 pm,2022-04-20 19:00:00,Colorado Rockies,Coors Field,"2001 Blake Street, Denver, CO 80205-2000",39.75698,-104.965329,Rocky Mountains,0,1,0
173,2022-04-20,7:00 pm,2022-04-20 19:00:00,Los Angeles Dodgers,Dodger Stadium,"1000 Elysian Park Ave., Los Angeles, CA 90012",34.072437,-118.246879,Pacific,0,1,0
174,2022-04-20,7:00 pm,2022-04-20 19:00:00,Boston Red Sox,Fenway Park,"4 Yawkey Way, Boston, MA 02215",42.346613,-71.098817,Northeast,0,0,0
175,2022-04-20,7:00 pm,2022-04-20 19:00:00,Kansas City Royals,Kauffman Stadium,"P.O. Boz 419969, Kansas City, MO 64141",39.10222,-94.583559,Midwest,0,0,0
176,2022-04-20,7:00 pm,2022-04-20 19:00:00,Miami Marlins,Marlins Park,"2269 NW 199th Street, Miami, FL 33056",25.954428,-80.238164,Southeast,1,0,0
177,2022-04-20,7:00 pm,2022-04-20 19:00:00,Milwaukee Brewers,Miller Park,"P.O. Box 3099, Milwaukee, WI 53201-3099",43.04205,-87.905599,Midwest,1,1,0
178,2022-04-20,7:00 pm,2022-04-20 19:00:00,Houston Astros,Minute Maid Park,"P.O. Box 288, Houston, TX 77001-0288",29.76045,-95.369784,Southwest,1,0,0
179,2022-04-20,7:00 pm,2022-04-20 19:00:00,Washington Nationals,Nationals Park,"1500 South Capitol Street SE, Washington, DC",38.87,-77.01,Northeast,0,0,0
180,2022-04-20,7:00 pm,2022-04-20 19:00:00,Oakland Athletics,Oakland Coliseum,"700 Coliseum Way, Oakland, Ca 94621-1918",37.74923,-122.196487,Pacific,0,0,0
181,2022-04-20,7:00 pm,2022-04-20 19:00:00,San Diego Padres,Petco Park,"P.O. Box 2000, San Diego, CA 92112-2000",32.752148,-117.143635,Pacific,0,0,0
182,2022-04-20,7:00 pm,2022-04-20 19:00:00,Cleveland Guardians,Progressive Field,"2401 Ontario Street, Cleveland, OH 44115",41.495149,-81.68709,Midwest,0,0,1
183,2022-04-20,7:00 pm,2022-04-20 19:00:00,Cleveland Guardians,Progressive Field,"2401 Ontario Street, Cleveland, OH 44115",41.495149,-81.68709,Midwest,0,0,1
184,2022-04-20,7:00 pm,2022-04-20 19:00:00,Cleveland Guardians,Progressive Field,"2401 Ontario Street, Cleveland, OH 44115",41.495149,-81.68709,Midwest,0,0,1
185,2022-04-20,7:00 pm,2022-04-20 19:00:00,Cleveland Guardians,Progressive Field,"2401 Ontario Street, Cleveland, OH 44115",41.495149,-81.68709,Midwest,0,0,1
186,2022-04-20,7:00 pm,2022-04-20 19:00:00,Seattle Mariners,T-Mobile Park,"P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104",47.60174,-122.330829,Pacific,1,0,0
187,2022-04-20,7:00 pm,2022-04-20 19:00:00,Chicago Cubs,Wrigley Field,"1060 Addison Street, Chicago, IL 60616",41.947201,-87.656413,Midwest,0,0,0
188,2022-04-21,7:00 pm,2022-04-21 19:00:00,New York Mets,Citi Field,"Roosevelt Ave & 126th Street, New York, NY 11368",40.75535,-73.843219,Northeast,0,1,0
189,2022-04-21,7:00 pm,2022-04-21 19:00:00,Detroit Tigers,Comerica Park,"2100 Woodward Ave., Detroit, MI 48201",42.346354,-83.059619,Midwest,0,0,0
190,2022-04-21,7:00 pm,2022-04-21 19:00:00,Boston Red Sox,Fenway Park,"4 Yawkey Way, Boston, MA 02215",42.346613,-71.098817,Northeast,0,1,0
191,2022-04-21,7:00 pm,2022-04-21 19:00:00,Kansas City Royals,Kauffman Stadium,"P.O. Boz 419969, Kansas City, MO 64141",39.10222,-94.583559,Midwest,0,1,0
192,2022-04-21,7:00 pm,2022-04-21 19:00:00,Miami Marlins,Marlins Park,"2269 NW 199th Street, Miami, FL 33056",25.954428,-80.238164,Southeast,1,1,0
193,2022-04-21,7:00 pm,2022-04-21 19:00:00,Washington Nationals,Nationals Park,"1500 South Capitol Street SE, Washington, DC",38.87,-77.01,Northeast,0,0,0
194,2022-04-21,7:00 pm,2022-04-21 19:00:00,Oakland Athletics,Oakland Coliseum,"700 Coliseum Way, Oakland, Ca 94621-1918",37.74923,-122.196487,Pacific,0,0,0
195,2022-04-21,7:00 pm,2022-04-21 19:00:00,Cleveland Guardians,Progressive Field,"2401 Ontario Street, Cleveland, OH 44115",41.495149,-81.68709,Midwest,0,1,0
196,2022-04-21,7:00 pm,2022-04-21 19:00:00,Seattle Mariners,T-Mobile Park,"P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104",47.60174,-122.330829,Pacific,1,0,0
197,2022-04-21,7:00 pm,2022-04-21 19:00:00,Chicago Cubs,Wrigley Field,"1060 Addison Street, Chicago, IL 60616",41.947201,-87.656413,Midwest,0,0,0
198,2022-04-22,7:00 pm,2022-04-22 19:00:00,Los Angeles Angels,Angel Stadium of Anaheim,"2000 Gene Autry Way, Anaheim, CA. 92806",33.799572,-117.889031,Pacific,0,0,0
199,2022-04-22,7:00 pm,2022-04-22 19:00:00,Arizona D'Backs,Chase Field,"P.O. Box 2095, Phoenix, AZ. 85001",33.452922,-112.038669,Pacific,0,0,0
200,2022-04-22,7:00 pm,2022-04-22 19:00:00,Philadelphia Phillies,Citizens Bank Park,"P.O. Box 7575, Philadelphia, PA 19101",39.952313,-75.162392,Northeast,0,0,0
201,2022-04-22,7:00 pm,2022-04-22 19:00:00,Cincinnati Reds,Great American Ball Park,"100 Cinergy Field, Cincinnati, OH 45202",39.107183,-84.507713,Midwest,0,0,0
202,2022-04-22,7:00 pm,2022-04-22 19:00:00,Houston Astros,Minute Maid Park,"P.O. Box 288, Houston, TX 77001-0288",29.76045,-95.369784,Southwest,1,0,0
203,2022-04-22,7:00 pm,2022-04-22 19:00:00,Washington Nationals,Nationals Park,"1500 South Capitol Street SE, Washington, DC",38.87,-77.01,Northeast,0,0,0
204,2022-04-22,7:00 pm,2022-04-22 19:00:00,Oakland Athletics,Oakland Coliseum,"700 Coliseum Way, Oakland, Ca 94621-1918",37.74923,-122.196487,Pacific,0,0,0
205,2022-04-22,7:00 pm,2022-04-22 19:00:00,San Diego Padres,Petco Park,"P.O. Box 2000, San Diego, CA 92112-2000",32.752148,-117.143635,Pacific,0,0,0
206,2022-04-22,7:00 pm,2022-04-22 19:00:00,Atlanta Braves,SunTrust Park,"P.O. Box 4064, Atlanta, GA. 30302",33.74691,-84.391239,Southeast,0,0,0
207,2022-04-22,7:00 pm,2022-04-22 19:00:00,Seattle Mariners,T-Mobile Park,"P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104",47.60174,-122.330829,Pacific,1,0,0
208,2022-04-22,7:00 pm,2022-04-22 19:00:00,Minnesota Twins,Target Field,"501 Chicago Ave. S., Minneapolis, MN 55415",44.974346,-93.259616,Midwest,0,0,0
209,2022-04-22,7:00 pm,2022-04-22 19:00:00,Tampa Bay Rays,Tropicana Field,"1 Tropicana Drive, St. Petersburg, FL 33705",27.768487,-82.648191,Southeast,1,0,0
210,2022-04-22,7:00 pm,2022-04-22 19:00:00,Chicago Cubs,Wrigley Field,"1060 Addison Street, Chicago, IL 60616",41.947201,-87.656413,Midwest,0,0,0
211,2022-04-22,7:00 pm,2022-04-22 19:00:00,New York Yankees,Yankee Stadium,"E. 161 Street & River Ave., New York, NY 10451",40.819782,-73.929939,Northeast,0,0,0
212,2022-04-23,7:00 pm,2022-04-23 19:00:00,Los Angeles Angels,Angel Stadium of Anaheim,"2000 Gene Autry Way, Anaheim, CA. 92806",33.799572,-117.889031,Pacific,0,0,0
213,2022-04-23,7:00 pm,2022-04-23 19:00:00,Arizona D'Backs,Chase Field,"P.O. Box 2095, Phoenix, AZ. 85001",33.452922,-112.038669,Pacific,0,0,0
214,2022-04-23,7:00 pm,2022-04-23 19:00:00,Philadelphia Phillies,Citizens Bank Park,"P.O. Box 7575, Philadelphia, PA 19101",39.952313,-75.162392,Northeast,0,0,0
215,2022-04-23,7:00 pm,2022-04-23 19:00:00,Detroit Tigers,Comerica Park,"2100 Woodward Ave., Detroit, MI 48201",42.346354,-83.059619,Midwest,0,0,1
216,2022-04-23,7:00 pm,2022-04-23 19:00:00,Detroit Tigers,Comerica Park,"2100 Woodward Ave., Detroit, MI 48201",42.346354,-83.059619,Midwest,0,0,1
217,2022-04-23,7:00 pm,2022-04-23 19:00:00,Detroit Tigers,Comerica Park,"2100 Woodward Ave., Detroit, MI 48201",42.346354,-83.059619,Midwest,0,0,1
218,2022-04-23,7:00 pm,2022-04-23 19:00:00,Detroit Tigers,Comerica Park,"2100 Woodward Ave., Detroit, MI 48201",42.346354,-83.059619,Midwest,0,0,1
219,2022-04-23,7:00 pm,2022-04-23 19:00:00,Cincinnati Reds,Great American Ball Park,"100 Cinergy Field, Cincinnati, OH 45202",39.107183,-84.507713,Midwest,0,0,0
220,2022-04-23,7:00 pm,2022-04-23 19:00:00,Houston Astros,Minute Maid Park,"P.O. Box 288, Houston, TX 77001-0288",29.76045,-95.369784,Southwest,1,0,0
221,2022-04-23,7:00 pm,2022-04-23 19:00:00,Washington Nationals,Nationals Park,"1500 South Capitol Street SE, Washington, DC",38.87,-77.01,Northeast,0,0,0
222,2022-04-23,7:00 pm,2022-04-23 19:00:00,Oakland Athletics,Oakland Coliseum,"700 Coliseum Way, Oakland, Ca 94621-1918",37.74923,-122.196487,Pacific,0,0,0
223,2022-04-23,7:00 pm,2022-04-23 19:00:00,San Diego Padres,Petco Park,"P.O. Box 2000, San Diego, CA 92112-2000",32.752148,-117.143635,Pacific,0,0,0
224,2022-04-23,7:00 pm,2022-04-23 19:00:00,Atlanta Braves,SunTrust Park,"P.O. Box 4064, Atlanta, GA. 30302",33.74691,-84.391239,Southeast,0,0,0
225,2022-04-23,7:00 pm,2022-04-23 19:00:00,Seattle Mariners,T-Mobile Park,"P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104",47.60174,-122.330829,Pacific,1,0,0
226,2022-04-23,7:00 pm,2022-04-23 19:00:00,Minnesota Twins,Target Field,"501 Chicago Ave. S., Minneapolis, MN 55415",44.974346,-93.259616,Midwest,0,0,0
227,2022-04-23,7:00 pm,2022-04-23 19:00:00,Tampa Bay Rays,Tropicana Field,"1 Tropicana Drive, St. Petersburg, FL 33705",27.768487,-82.648191,Southeast,1,0,0
228,2022-04-23,7:00 pm,2022-04-23 19:00:00,Chicago Cubs,Wrigley Field,"1060 Addison Street, Chicago, IL 60616",41.947201,-87.656413,Midwest,0,0,0
229,2022-04-23,7:00 pm,2022-04-23 19:00:00,New York Yankees,Yankee Stadium,"E. 161 Street & River Ave., New York, NY 10451",40.819782,-73.929939,Northeast,0,0,0
230,2022-04-24,7:00 pm,2022-04-24 19:00:00,Los Angeles Angels,Angel Stadium of Anaheim,"2000 Gene Autry Way, Anaheim, CA. 92806",33.799572,-117.889031,Pacific,0,0,0
231,2022-04-24,7:00 pm,2022-04-24 19:00:00,Arizona D'Backs,Chase Field,"P.O. Box 2095, Phoenix, AZ. 85001",33.452922,-112.038669,Pacific,0,0,0
232,2022-04-24,7:00 pm,2022-04-24 19:00:00,Philadelphia Phillies,Citizens Bank Park,"P.O. Box 7575, Philadelphia, PA 19101",39.952313,-75.162392,Northeast,0,0,0
233,2022-04-24,7:00 pm,2022-04-24 19:00:00,Detroit Tigers,Comerica Park,"2100 Woodward Ave., Detroit, MI 48201",42.346354,-83.059619,Midwest,0,1,0
234,2022-04-24,7:00 pm,2022-04-24 19:00:00,Cincinnati Reds,Great American Ball Park,"100 Cinergy Field, Cincinnati, OH 45202",39.107183,-84.507713,Midwest,0,0,0
235,2022-04-24,7:00 pm,2022-04-24 19:00:00,Houston Astros,Minute Maid Park,"P.O. Box 288, Houston, TX 77001-0288",29.76045,-95.369784,Southwest,1,1,0
236,2022-04-24,7:00 pm,2022-04-24 19:00:00,Washington Nationals,Nationals Park,"1500 South Capitol Street SE, Washington, DC",38.87,-77.01,Northeast,0,0,0
237,2022-04-24,7:00 pm,2022-04-24 19:00:00,Oakland Athletics,Oakland Coliseum,"700 Coliseum Way, Oakland, Ca 94621-1918",37.74923,-122.196487,Pacific,0,1,0
238,2022-04-24,7:00 pm,2022-04-24 19:00:00,San Diego Padres,Petco Park,"P.O. Box 2000, San Diego, CA 92112-2000",32.752148,-117.143635,Pacific,0,1,0
239,2022-04-24,7:00 pm,2022-04-24 19:00:00,Atlanta Braves,SunTrust Park,"P.O. Box 4064, Atlanta, GA. 30302",33.74691,-84.391239,Southeast,0,0,0
240,2022-04-24,7:00 pm,2022-04-24 19:00:00,Seattle Mariners,T-Mobile Park,"P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104",47.60174,-122.330829,Pacific,1,1,0
241,2022-04-24,7:00 pm,2022-04-24 19:00:00,Minnesota Twins,Target Field,"501 Chicago Ave. S., Minneapolis, MN 55415",44.974346,-93.259616,Midwest,0,0,0
242,2022-04-24,7:00 pm,2022-04-24 19:00:00,Tampa Bay Rays,Tropicana Field,"1 Tropicana Drive, St. Petersburg, FL 33705",27.768487,-82.648191,Southeast,1,0,0
243,2022-04-24,7:00 pm,2022-04-24 19:00:00,Chicago Cubs,Wrigley Field,"1060 Addison Street, Chicago, IL 60616",41.947201,-87.656413,Midwest,0,1,0
244,2022-04-24,7:00 pm,2022-04-24 19:00:00,New York Yankees,Yankee Stadium,"E. 161 Street & River Ave., New York, NY 10451",40.819782,-73.929939,Northeast,0,0,0
245,2022-04-25,7:00 pm,2022-04-25 19:00:00,Los Angeles Angels,Angel Stadium of Anaheim,"2000 Gene Autry Way, Anaheim, CA. 92806",33.799572,-117.889031,Pacific,0,0,0
246,2022-04-25,7:00 pm,2022-04-25 19:00:00,St. Louis Cardinals,Busch Stadium,"250 Stadium Plaza, St. Louis, MO 63102",38.629683,-90.188247,Midwest,0,0,0
247,2022-04-25,7:00 pm,2022-04-25 19:00:00,Arizona D'Backs,Chase Field,"P.O. Box 2095, Phoenix, AZ. 85001",33.452922,-112.038669,Pacific,0,0,0
248,2022-04-25,7:00 pm,2022-04-25 19:00:00,Philadelphia Phillies,Citizens Bank Park,"P.O. Box 7575, Philadelphia, PA 19101",39.952313,-75.162392,Northeast,0,0,0
249,2022-04-25,7:00 pm,2022-04-25 19:00:00,Texas Rangers,Globe Life Park in Arlington,"1000 Ballpark Way, Arlington, TX 76011",32.750156,-97.081117,Southwest,0,0,0
250,2022-04-25,7:00 pm,2022-04-25 19:00:00,Milwaukee Brewers,Miller Park,"P.O. Box 3099, Milwaukee, WI 53201-3099",43.04205,-87.905599,Midwest,1,1,0
251,2022-04-25,7:00 pm,2022-04-25 19:00:00,Toronto Blue Jays,Rogers Centre,"1 Blue Jay Way, Suite 3200, Toronto, ONT M5V 1J1",43.641653,-79.3917,Midwest,1,0,0
252,2022-04-26,7:00 pm,2022-04-26 19:00:00,Los Angeles Angels,Angel Stadium of Anaheim,"2000 Gene Autry Way, Anaheim, CA. 92806",33.799572,-117.889031,Pacific,0,0,0
253,2022-04-26,7:00 pm,2022-04-26 19:00:00,St. Louis Cardinals,Busch Stadium,"250 Stadium Plaza, St. Louis, MO 63102",38.629683,-90.188247,Midwest,0,0,0
254,2022-04-26,7:00 pm,2022-04-26 19:00:00,Arizona D'Backs,Chase Field,"P.O. Box 2095, Phoenix, AZ. 85001",33.452922,-112.038669,Pacific,0,0,0
255,2022-04-26,7:00 pm,2022-04-26 19:00:00,Philadelphia Phillies,Citizens Bank Park,"P.O. Box 7575, Philadelphia, PA 19101",39.952313,-75.162392,Northeast,0,0,0
256,2022-04-26,7:00 pm,2022-04-26 19:00:00,Texas Rangers,Globe Life Park in Arlington,"1000 Ballpark Way, Arlington, TX 76011",32.750156,-97.081117,Southwest,0,0,0
257,2022-04-26,7:00 pm,2022-04-26 19:00:00,Cincinnati Reds,Great American Ball Park,"100 Cinergy Field, Cincinnati, OH 45202",39.107183,-84.507713,Midwest,0,0,0
258,2022-04-26,7:00 pm,2022-04-26 19:00:00,Chicago White Sox,Guaranteed Rate Field,"333 W. 35th Street, Chicago, IL 60616",41.830883,-87.635083,Midwest,0,0,0
259,2022-04-26,7:00 pm,2022-04-26 19:00:00,Washington Nationals,Nationals Park,"1500 South Capitol Street SE, Washington, DC",38.87,-77.01,Northeast,0,0,0
260,2022-04-26,7:00 pm,2022-04-26 19:00:00,San Francisco Giants,Oracle Park,"24 Willie Mays Plaza, San Francisco, CA 94107",37.77987,-122.389754,Pacific,0,0,0
261,2022-04-26,7:00 pm,2022-04-26 19:00:00,Pittsburgh Pirates,PNC Park,"600 Stadium Circle, Pittsburgh, PA 15212",40.461503,-80.008924,Northeast,0,0,0
262,2022-04-26,7:00 pm,2022-04-26 19:00:00,Toronto Blue Jays,Rogers Centre,"1 Blue Jay Way, Suite 3200, Toronto, ONT M5V 1J1",43.641653,-79.3917,Midwest,1,0,0
263,2022-04-26,7:00 pm,2022-04-26 19:00:00,Atlanta Braves,SunTrust Park,"P.O. Box 4064, Atlanta, GA. 30302",33.74691,-84.391239,Southeast,0,0,0
264,2022-04-26,7:00 pm,2022-04-26 19:00:00,Minnesota Twins,Target Field,"501 Chicago Ave. S., Minneapolis, MN 55415",44.974346,-93.259616,Midwest,0,0,0
265,2022-04-26,7:00 pm,2022-04-26 19:00:00,Tampa Bay Rays,Tropicana Field,"1 Tropicana Drive, St. Petersburg, FL 33705",27.768487,-82.648191,Southeast,1,0,0
266,2022-04-26,7:00 pm,2022-04-26 19:00:00,New York Yankees,Yankee Stadium,"E. 161 Street & River Ave., New York, NY 10451",40.819782,-73.929939,Northeast,0,0,0
267,2022-04-27,7:00 pm,2022-04-27 19:00:00,Los Angeles Angels,Angel Stadium of Anaheim,"2000 Gene Autry Way, Anaheim, CA. 92806",33.799572,-117.889031,Pacific,0,0,0
268,2022-04-27,7:00 pm,2022-04-27 19:00:00,St. Louis Cardinals,Busch Stadium,"250 Stadium Plaza, St. Louis, MO 63102",38.629683,-90.188247,Midwest,0,0,0
269,2022-04-27,7:00 pm,2022-04-27 19:00:00,Arizona D'Backs,Chase Field,"P.O. Box 2095, Phoenix, AZ. 85001",33.452922,-112.038669,Pacific,0,1,0
270,2022-04-27,7:00 pm,2022-04-27 19:00:00,Philadelphia Phillies,Citizens Bank Park,"P.O. Box 7575, Philadelphia, PA 19101",39.952313,-75.162392,Northeast,0,0,0
271,2022-04-27,7:00 pm,2022-04-27 19:00:00,Texas Rangers,Globe Life Park in Arlington,"1000 Ballpark Way, Arlington, TX 76011",32.750156,-97.081117,Southwest,0,0,0
272,2022-04-27,7:00 pm,2022-04-27 19:00:00,Cincinnati Reds,Great American Ball Park,"100 Cinergy Field, Cincinnati, OH 45202",39.107183,-84.507713,Midwest,0,0,0
273,2022-04-27,7:00 pm,2022-04-27 19:00:00,Chicago White Sox,Guaranteed Rate Field,"333 W. 35th Street, Chicago, IL 60616",41.830883,-87.635083,Midwest,0,0,0
274,2022-04-27,7:00 pm,2022-04-27 19:00:00,Washington Nationals,Nationals Park,"1500 South Capitol Street SE, Washington, DC",38.87,-77.01,Northeast,0,0,0
275,2022-04-27,7:00 pm,2022-04-27 19:00:00,San Francisco Giants,Oracle Park,"24 Willie Mays Plaza, San Francisco, CA 94107",37.77987,-122.389754,Pacific,0,0,0
276,2022-04-27,7:00 pm,2022-04-27 19:00:00,Pittsburgh Pirates,PNC Park,"600 Stadium Circle, Pittsburgh, PA 15212",40.461503,-80.008924,Northeast,0,0,0
277,2022-04-27,7:00 pm,2022-04-27 19:00:00,Toronto Blue Jays,Rogers Centre,"1 Blue Jay Way, Suite 3200, Toronto, ONT M5V 1J1",43.641653,-79.3917,Midwest,1,0,0
278,2022-04-27,7:00 pm,2022-04-27 19:00:00,Atlanta Braves,SunTrust Park,"P.O. Box 4064, Atlanta, GA. 30302",33.74691,-84.391239,Southeast,0,0,0
279,2022-04-27,7:00 pm,2022-04-27 19:00:00,Minnesota Twins,Target Field,"501 Chicago Ave. S., Minneapolis, MN 55415",44.974346,-93.259616,Midwest,0,0,0
280,2022-04-27,7:00 pm,2022-04-27 19:00:00,Tampa Bay Rays,Tropicana Field,"1 Tropicana Drive, St. Petersburg, FL 33705",27.768487,-82.648191,Southeast,1,0,0
281,2022-04-27,7:00 pm,2022-04-27 19:00:00,New York Yankees,Yankee Stadium,"E. 161 Street & River Ave., New York, NY 10451",40.819782,-73.929939,Northeast,0,0,0
282,2022-04-28,7:00 pm,2022-04-28 19:00:00,Los Angeles Angels,Angel Stadium of Anaheim,"2000 Gene Autry Way, Anaheim, CA. 92806",33.799572,-117.889031,Pacific,0,1,0
283,2022-04-28,7:00 pm,2022-04-28 19:00:00,St. Louis Cardinals,Busch Stadium,"250 Stadium Plaza, St. Louis, MO 63102",38.629683,-90.188247,Midwest,0,0,0
284,2022-04-28,7:00 pm,2022-04-28 19:00:00,Philadelphia Phillies,Citizens Bank Park,"P.O. Box 7575, Philadelphia, PA 19101",39.952313,-75.162392,Northeast,0,1,0
285,2022-04-28,7:00 pm,2022-04-28 19:00:00,Texas Rangers,Globe Life Park in Arlington,"1000 Ballpark Way, Arlington, TX 76011",32.750156,-97.081117,Southwest,0,0,0
286,2022-04-28,7:00 pm,2022-04-28 19:00:00,Cincinnati Reds,Great American Ball Park,"100 Cinergy Field, Cincinnati, OH 45202",39.107183,-84.507713,Midwest,0,1,0
287,2022-04-28,7:00 pm,2022-04-28 19:00:00,Chicago White Sox,Guaranteed Rate Field,"333 W. 35th Street, Chicago, IL 60616",41.830883,-87.635083,Midwest,0,0,0
288,2022-04-28,7:00 pm,2022-04-28 19:00:00,Washington Nationals,Nationals Park,"1500 South Capitol Street SE, Washington, DC",38.87,-77.01,Northeast,0,1,0
289,2022-04-28,7:00 pm,2022-04-28 19:00:00,Pittsburgh Pirates,PNC Park,"600 Stadium Circle, Pittsburgh, PA 15212",40.461503,-80.008924,Northeast,0,0,0
290,2022-04-28,7:00 pm,2022-04-28 19:00:00,Toronto Blue Jays,Rogers Centre,"1 Blue Jay Way, Suite 3200, Toronto, ONT M5V 1J1",43.641653,-79.3917,Midwest,1,0,0
